,Id_emp,Name,Last_name,birth_date,gender,area,salary,email,start_date,type,States
918,76-4602617,Dorri,Balmadier,1979-07-29,female,Human Resources,126097,Dorri_Ba.R@example.com,2005-06-11,REMOTE,Misuri​
919,62-2555272,Murray,Balmadier,1997-09-16,male,Support,158610,Murray_Ba.R@example.com,2015-03-14,REMOTE,Pensilvania​
920,67-5733765,Vannie,Balmadier,1983-04-22,male,Training,107627,Vannie_Ba.H@example.com,2010-12-25,HYBRID,Texas
921,54-5092300,Giustino,Balmforth,1971-10-26,female,Human Resources,143985,Giustino_Ba.R@example.com,2015-05-28,REMOTE,Nebraska
922,56-5292430,Trix,Balnaves,1971-08-21,female,Business Development,137236,Trix_Ba.R@example.com,2018-06-14,REMOTE,Connecticut
923,01-2097413,Hugues,Balog,1975-12-19,male,Engineering,133393,Hugues_Ba.H@example.com,2004-07-07,HYBRID,Texas
924,71-0684812,Binnie,Balser,1993-11-23,male,Engineering,121318,Binnie_Ba.R@example.com,2002-03-24,REMOTE,Ohio
925,60-3352594,Avie,Balshen,2001-11-09,female,Accounting,154603,Avie_Ba.R@example.com,2014-12-13,REMOTE,Kansas
926,23-5160130,Jessee,Balsom,1977-08-08,male,Sales,174866,Jessee_Ba.H@example.com,2007-05-22,HYBRID,Texas
927,80-1470654,Orel,Balstone,1999-05-02,male,Accounting,140255,Orel_Ba.R@example.com,2017-07-15,REMOTE,Arizona
928,48-3946582,Jacinthe,Balstone,1977-12-09,male,Engineering,173229,Jacinthe_Ba.R@example.com,2013-05-11,REMOTE,Alaska
929,55-9027079,Simone,Balthasar,1979-03-16,female,Engineering,150913,Simone_Ba.H@example.com,2012-08-01,HYBRID,Texas
930,56-0152909,Harbert,Bamber,1972-01-02,male,Business Development,127964,Harbert_Ba.H@example.com,2004-04-03,HYBRID,Texas
931,49-8331540,Conni,Bamber,1992-11-08,male,Engineering,136345,Conni_Ba.R@example.com,2003-08-12,REMOTE,Alaska
932,93-5193597,Roxie,Bambrick,2001-08-31,female,Accounting,84991,Roxie_Ba.H@example.com,2020-10-12,HYBRID,Texas
933,83-5117105,Currey,Bambrough,1973-05-18,male,Accounting,103146,Currey_Ba.H@example.com,2006-10-16,HYBRID,Texas
934,07-6023860,Edward,Bambury,1966-11-17,male,Business Development,112873,Edward_Ba.H@example.com,2012-12-16,HYBRID,Texas
935,06-9691220,Shannah,Bamfield,1979-12-06,female,Services,158097,Shannah_Ba.R@example.com,2013-12-14,REMOTE,Nuevo México​
936,48-7475639,Lindi,Bamforth,2000-06-30,male,Engineering,170244,Lindi_Ba.H@example.com,2003-04-27,HYBRID,Texas
937,77-0820139,Dierdre,Bamlett,1995-02-07,male,Engineering,104198,Dierdre_Ba.R@example.com,2020-03-18,REMOTE,Pensilvania​
938,78-7435440,Willard,Bampkin,2000-08-07,male,Accounting,173665,Willard_Ba.R@example.com,2009-03-25,REMOTE,Delaware
939,52-2387554,Brunhilde,Banane,1977-12-15,male,Support,148028,Brunhilde_Ba.H@example.com,2011-01-13,HYBRID,Texas
940,00-4971801,Temple,Banasevich,1991-05-14,female,Engineering,131359,Temple_Ba.H@example.com,2020-10-11,HYBRID,Texas
941,29-1089613,Fergus,Banaszczyk,1969-11-17,female,Accounting,152583,Fergus_Ba.R@example.com,2019-07-20,REMOTE,Pensilvania​
942,50-0589954,Dareen,Banaszewski,1966-05-06,female,Accounting,129672,Dareen_Ba.H@example.com,2015-08-13,HYBRID,Texas
943,36-2624429,Dean,Banaszkiewicz,1978-11-19,male,Accounting,79005,Dean_Ba.H@example.com,2018-04-19,HYBRID,Texas
944,76-5137137,Kory,Banaszkiewicz,1978-12-20,female,Engineering,76313,Kory_Ba.R@example.com,2006-12-17,REMOTE,Delaware
945,67-9014220,Renard,Banaszkiewicz,1987-08-22,male,Training,96529,Renard_Ba.R@example.com,2005-12-22,REMOTE,Hawái​
946,02-9168361,Charlotte,Banbrick,1987-04-13,male,Research and Development,115061,Charlotte_Ba.H@example.com,2007-06-11,HYBRID,Texas
947,03-1270313,Mayne,Banbrick,1967-08-04,female,Sales,144196,Mayne_Ba.R@example.com,2005-10-19,REMOTE,Nueva Jersey​
948,36-4799436,Minerva,Banbrigge,1976-05-12,female,Sales,126715,Minerva_Ba.R@example.com,2010-10-29,REMOTE,California
949,63-5260584,Beau,Bandey,1989-03-24,male,Human Resources,145173,Beau_Ba.H@example.com,2010-03-07,HYBRID,Texas
950,39-1651508,Darius,Bandy,2001-07-15,male,Engineering,139694,Darius_Ba.R@example.com,2003-02-17,REMOTE,Montana
951,02-0702454,Shayne,Banford,1990-10-18,female,Sales,123399,Shayne_Ba.H@example.com,2018-08-16,HYBRID,Texas
952,21-0875923,Lura,Bangiard,1986-03-28,female,Auditing,165986,Lura_Ba.H@example.com,2020-03-25,HYBRID,Texas
953,58-1068708,Juliette,Banishevitz,1998-02-09,female,Accounting,86974,Juliette_Ba.H@example.com,2011-09-30,HYBRID,Texas
954,49-2824708,Neddie,Banker,1982-07-05,male,Engineering,155206,Neddie_Ba.H@example.com,2009-09-13,HYBRID,Texas
955,03-0756081,Terencio,Bann,1976-05-15,male,Engineering,78630,Terencio_Ba.H@example.com,2011-04-14,HYBRID,Texas
956,30-3393269,Dottie,Bann,2002-01-15,female,Human Resources,118162,Dottie_Ba.R@example.com,2019-07-30,REMOTE,Georgia
957,63-2145152,Sheila-kathryn,Bannell,1973-03-22,male,Services,148075,Sheila-kathryn_Ba.H@example.com,2012-10-27,HYBRID,Texas
958,23-0567646,Glynda,Banner,1985-05-19,female,Engineering,131894,Glynda_Ba.R@example.com,2006-03-28,REMOTE,Washington
959,80-4468570,Royall,Bannister,1987-11-14,female,Business Development,95539,Royall_Ba.R@example.com,2006-10-08,REMOTE,Carolina del Norte
960,44-8206645,Analiese,Bannon,1965-12-11,female,Engineering,144165,Analiese_Ba.H@example.com,2002-09-26,HYBRID,Texas
961,76-0851298,Harriet,Bantick,1978-10-11,female,Accounting,79104,Harriet_Ba.H@example.com,2002-09-23,HYBRID,Texas
962,08-4292923,Barr,Bantock,1985-04-19,male,Accounting,88042,Barr_Ba.H@example.com,2016-11-04,HYBRID,Texas
963,65-6172797,Valle,Banville,1981-01-25,female,Services,122439,Valle_Ba.R@example.com,2008-08-30,REMOTE,Maine
964,13-0065303,Marchelle,Banyard,2001-01-19,female,Engineering,94464,Marchelle_Ba.H@example.com,2001-06-12,HYBRID,Texas
965,30-7527273,Delilah,Baptie,1979-07-22,male,Marketing,176206,Delilah_Ba.R@example.com,2020-11-02,REMOTE,Georgia
966,65-4696729,Boonie,Baptista,1974-04-12,male,Accounting,126091,Boonie_Ba.R@example.com,2013-12-07,REMOTE,Texas​
967,22-6253917,Iona,Baptista,1994-06-24,female,Business Development,160216,Iona_Ba.R@example.com,2015-02-12,REMOTE,Virginia Occidental
968,02-0157039,Meghan,Baptiste,1999-04-07,female,Product Management,94197,Meghan_Ba.R@example.com,2001-12-29,REMOTE,Luisiana​
969,15-0923956,Debor,Barabisch,1975-04-03,male,Accounting,178621,Debor_Ba.H@example.com,2018-10-10,HYBRID,Texas
970,81-2050021,Rina,Barabisch,1978-11-10,male,Human Resources,102588,Rina_Ba.R@example.com,2001-12-12,REMOTE,Texas​
971,60-5355673,Madelyn,Barabisch,1989-07-14,female,Services,129139,Madelyn_Ba.H@example.com,2017-12-29,HYBRID,Texas
972,02-8537525,Conrado,Baradel,1967-06-19,female,Sales,76935,Conrado_Ba.R@example.com,2003-01-04,REMOTE,Texas​
973,70-3772650,Roldan,Baraja,2000-01-02,male,Engineering,85570,Roldan_Ba.R@example.com,2014-12-23,REMOTE,Indiana
974,35-1711431,Ellen,Barajaz,1979-07-19,female,Accounting,106402,Ellen_Ba.R@example.com,2010-09-20,REMOTE,Oregón​
975,81-0539703,Westleigh,Barbara,1984-02-17,male,Research and Development,147124,Westleigh_Ba.H@example.com,2001-12-26,HYBRID,Texas
976,56-2501774,Millicent,Barbery,1966-12-30,male,Engineering,129533,Millicent_Ba.H@example.com,2020-11-21,HYBRID,Texas
977,50-3787033,Asia,Barca,1977-01-27,male,Sales,182278,Asia_Ba.H@example.com,2001-10-11,HYBRID,Texas
978,39-8089875,Der,Barca,1971-03-10,female,Sales,143703,Der_Ba.R@example.com,2017-12-14,REMOTE,Utah
979,83-4840803,Flossie,Barca,1986-05-09,male,Training,74241,Flossie_Ba.R@example.com,2008-12-06,REMOTE,Texas​
980,96-0827624,Philbert,Barclay,1969-12-03,male,Product Management,122790,Philbert_Ba.R@example.com,2008-10-05,REMOTE,Pensilvania​
981,45-2459212,Daisey,Barden,1971-10-31,male,Product Management,92661,Daisey_Ba.H@example.com,2005-02-03,HYBRID,Texas
982,83-3329231,Steward,Bardwall,1967-06-12,male,Accounting,180520,Steward_Ba.R@example.com,2013-12-02,REMOTE,Pensilvania​
983,47-0234063,Clem,Bardwall,1965-10-25,female,Sales,139892,Clem_Ba.R@example.com,2003-04-15,REMOTE,Rhode Island
984,66-8627706,Rollin,Bareham,1971-12-05,female,Business Development,120986,Rollin_Ba.H@example.com,2002-08-14,HYBRID,Texas
985,45-9616013,Patrick,Bareham,1994-08-02,female,Engineering,87493,Patrick_Ba.R@example.com,2012-03-07,REMOTE,Kentucky
986,35-4474992,Craggie,Bareham,1975-02-22,male,Sales,90470,Craggie_Ba.R@example.com,2020-07-07,REMOTE,Indiana
987,18-0124949,Nikola,Barens,1990-07-02,male,Engineering,159311,Nikola_Ba.R@example.com,2015-07-11,REMOTE,Florida
988,81-9790250,Rudd,Barense,1987-08-16,male,Human Resources,152944,Rudd_Ba.R@example.com,2013-06-18,REMOTE,Kansas
989,42-3491908,Lou,Barensen,1988-01-10,female,Engineering,131979,Lou_Ba.H@example.com,2015-10-03,HYBRID,Texas
990,53-3069746,Cherilynn,Barensen,1980-05-08,male,Engineering,157054,Cherilynn_Ba.H@example.com,2016-08-15,HYBRID,Texas
991,01-2937041,Hussein,Barff,1997-09-25,male,Accounting,76381,Hussein_Ba.H@example.com,2010-09-16,HYBRID,Texas
992,77-7264101,Tally,Barfford,1987-11-04,female,Product Management,85195,Tally_Ba.R@example.com,2018-05-16,REMOTE,Luisiana​
993,73-8821603,Beverlie,Barfoot,1967-12-01,female,Engineering,113195,Beverlie_Ba.H@example.com,2020-12-07,HYBRID,Texas
994,64-3428672,Bernetta,Barford,1976-02-19,female,Legal,74311,Bernetta_Ba.H@example.com,2001-04-25,HYBRID,Texas
995,31-4436716,Carny,Bargery,1989-12-12,male,Accounting,120385,Carny_Ba.H@example.com,2005-03-12,HYBRID,Texas
996,51-3266437,Byran,Bargh,1988-11-12,female,Engineering,124759,Byran_Ba.H@example.com,2007-10-06,HYBRID,Texas
997,07-8284449,Templeton,Barhams,1996-04-16,female,Engineering,99153,Templeton_Ba.R@example.com,2007-07-05,REMOTE,Pensilvania​
998,83-5418987,Osgood,Barhems,1999-06-29,male,Training,152133,Osgood_Ba.R@example.com,2011-01-30,REMOTE,Nuevo Hampshire​
999,84-5166071,Cyrille,Baribal,1996-01-12,female,Support,70388,Cyrille_Ba.R@example.com,2011-01-27,REMOTE,Nueva York​
1000,70-8537828,Kendal,Barizeret,1972-09-04,female,Engineering,149975,Kendal_Ba.H@example.com,2006-04-05,HYBRID,Texas
1001,61-9410193,Othelia,Barkas,1973-12-05,male,Accounting,115514,Othelia_Ba.H@example.com,2003-08-23,HYBRID,Texas
1002,80-9680225,Remus,Barke,1988-04-26,male,Engineering,151205,Remus_Ba.H@example.com,2019-06-06,HYBRID,Texas
1003,02-9271017,Lauretta,Barkhouse,1973-01-06,male,Engineering,131937,Lauretta_Ba.H@example.com,2002-06-27,HYBRID,Texas
1004,08-6687755,Alidia,Barkworth,1978-09-19,male,Accounting,103105,Alidia_Ba.R@example.com,2018-11-15,REMOTE,Idaho
1005,02-6032154,Celestina,Barlace,1973-07-16,male,Accounting,177189,Celestina_Ba.H@example.com,2004-10-07,HYBRID,Texas
1006,40-3417144,Byram,Barlas,1987-01-01,male,Engineering,113948,Byram_Ba.R@example.com,2002-05-11,REMOTE,Iowa
1007,31-3597444,Darby,Barlass,1988-11-05,female,Engineering,135638,Darby_Ba.R@example.com,2007-12-29,REMOTE,Dakota del Norte
1008,60-3444994,Wendi,Barlass,1980-09-05,female,Human Resources,91950,Wendi_Ba.R@example.com,2016-12-13,REMOTE,Nueva Jersey​
1009,58-4195665,Maddy,Barley,1977-04-05,male,Product Management,170987,Maddy_Ba.H@example.com,2013-06-30,HYBRID,Texas
1010,40-9264785,Car,Barlie,1997-11-02,female,Services,156247,Car_Ba.H@example.com,2006-08-10,HYBRID,Texas
1011,49-1985817,Stafford,Barlie,1993-01-28,male,Training,75764,Stafford_Ba.H@example.com,2010-08-30,HYBRID,Texas
1012,61-2014213,Leah,Barling,1968-10-11,female,Accounting,165202,Leah_Ba.R@example.com,2002-01-27,REMOTE,Dakota del Sur
1013,87-2391463,Steven,Barlthrop,1991-06-09,female,Accounting,162036,Steven_Ba.R@example.com,2006-03-20,REMOTE,Luisiana​
1014,10-0439735,Giffie,Barnardo,1997-09-04,female,Research and Development,151202,Giffie_Ba.R@example.com,2015-07-16,REMOTE,Misuri​
1015,88-4288108,Karlan,Barnbrook,1978-11-01,male,Engineering,155517,Karlan_Ba.H@example.com,2011-03-02,HYBRID,Texas
1016,05-1765038,Lissy,Barnbrook,2000-01-31,female,Training,167242,Lissy_Ba.R@example.com,2003-08-03,REMOTE,Maryland
1017,52-4913955,Ashbey,Barnby,1968-12-09,female,Business Development,145172,Ashbey_Ba.H@example.com,2004-08-03,HYBRID,Texas
1018,62-9097225,Galven,Barnes,1991-08-23,male,Engineering,175335,Galven_Ba.R@example.com,2005-10-28,REMOTE,Misisipi​
1019,77-6051606,Ginelle,Barnet,1997-10-18,male,Business Development,120806,Ginelle_Ba.R@example.com,2009-12-28,REMOTE,Alaska
1020,84-7358103,Felic,Barnet,1966-06-12,female,Sales,99682,Felic_Ba.H@example.com,2004-12-22,HYBRID,Texas
1021,49-8003729,Donnajean,Barnett,1990-12-19,male,Business Development,100923,Donnajean_Ba.H@example.com,2003-09-18,HYBRID,Texas
1022,32-5914448,Felisha,Barnewelle,1968-01-20,female,Sales,150070,Felisha_Ba.H@example.com,2001-04-20,HYBRID,Texas
1023,36-2452107,Brandice,Barnewille,1971-12-07,male,Engineering,70713,Brandice_Ba.R@example.com,2012-07-15,REMOTE,Oklahoma
1024,06-9955942,Naoma,Barney,1969-03-26,male,Engineering,140945,Naoma_Ba.R@example.com,2013-10-07,REMOTE,Massachusetts
1025,28-9617247,Sig,Barnfather,1992-12-21,female,Business Development,109424,Sig_Ba.H@example.com,2010-01-16,HYBRID,Texas
1026,60-3527374,Dacie,Barnish,1984-03-24,male,Engineering,155860,Dacie_Ba.H@example.com,2001-01-05,HYBRID,Texas
1027,92-9372294,Juditha,Barns,1966-05-18,male,Business Development,176737,Juditha_Ba.H@example.com,2017-10-22,HYBRID,Texas
1028,33-0304525,Vida,Barnsdall,1973-10-26,male,Accounting,122276,Vida_Ba.H@example.com,2016-05-23,HYBRID,Texas
1029,24-6892416,Anet,Barnsdall,2000-12-23,female,Engineering,150205,Anet_Ba.R@example.com,2009-03-22,REMOTE,Oregón​
1030,94-0057954,Lydia,Barock,1984-06-01,male,Accounting,170091,Lydia_Ba.H@example.com,2006-05-08,HYBRID,Texas
1031,34-8670847,Bertine,Baron,1971-07-03,female,Accounting,112850,Bertine_Ba.R@example.com,2005-09-26,REMOTE,Iowa
1032,90-8749135,Gwenette,Baron,1988-10-10,male,Research and Development,80111,Gwenette_Ba.H@example.com,2015-04-28,HYBRID,Texas
1033,43-9620061,Iver,Barrable,1991-01-28,male,Engineering,89965,Iver_Ba.H@example.com,2011-08-14,HYBRID,Texas
1034,15-1261828,Jacinda,Barrack,1972-08-14,male,Marketing,98605,Jacinda_Ba.R@example.com,2005-11-08,REMOTE,Oklahoma
1035,39-5686928,Leland,Barrar,1983-11-03,female,Accounting,81804,Leland_Ba.H@example.com,2016-10-27,HYBRID,Texas
1036,31-8684010,Howard,Barrass,1984-01-12,female,Engineering,108848,Howard_Ba.R@example.com,2008-06-18,REMOTE,Idaho
1037,68-0229223,Adriaens,Barrass,1983-11-16,male,Legal,169462,Adriaens_Ba.R@example.com,2002-11-28,REMOTE,Luisiana​
1038,03-7568232,Lorilee,Barrat,1984-03-24,female,Support,96235,Lorilee_Ba.H@example.com,2004-03-18,HYBRID,Texas
1039,65-1811074,Gerald,Barrell,1984-02-11,female,Accounting,160667,Gerald_Ba.H@example.com,2012-09-13,HYBRID,Texas
1040,47-2973095,Sunny,Barribal,1998-01-31,male,Engineering,150994,Sunny_Ba.R@example.com,2001-11-11,REMOTE,Hawái​
1041,38-2330594,Cory,Barribal,1979-06-05,male,Training,132466,Cory_Ba.R@example.com,2004-02-10,REMOTE,Montana
1042,24-9067778,Art,Barriball,1986-04-12,male,Engineering,79143,Art_Ba.H@example.com,2020-08-04,HYBRID,Texas
1043,51-4944672,Virgie,Barrie,1985-05-08,male,Training,71917,Virgie_Ba.H@example.com,2009-04-20,HYBRID,Texas
1044,97-8778519,Shea,Barringer,1986-09-20,male,Support,87737,Shea_Ba.H@example.com,2011-06-08,HYBRID,Texas
1045,69-1495265,Rutherford,Barrott,1984-09-08,male,Engineering,151263,Rutherford_Ba.H@example.com,2007-09-28,HYBRID,Texas
1046,99-7259468,Adria,Barrow,1987-03-05,female,Engineering,142321,Adria_Ba.R@example.com,2013-05-04,REMOTE,Connecticut
1047,23-0650234,Fairlie,Barrowcliff,1979-12-24,female,Research and Development,103656,Fairlie_Ba.H@example.com,2020-10-29,HYBRID,Texas
1048,13-4422636,Essie,Barrows,1995-06-05,male,Support,95080,Essie_Ba.H@example.com,2016-11-27,HYBRID,Texas
1049,98-1870026,Marline,Barsham,1998-12-07,female,Engineering,150626,Marline_Ba.H@example.com,2014-06-29,HYBRID,Texas
1050,07-5255954,Moishe,Barson,1974-09-29,female,Training,72013,Moishe_Ba.R@example.com,2017-03-18,REMOTE,Oregón​
1051,61-4795467,Elita,Barstock,1990-02-22,male,Research and Development,163819,Elita_Ba.R@example.com,2019-12-17,REMOTE,Nebraska
1052,80-9500998,Palm,Barszczewski,1981-09-12,female,Training,66712,Palm_Ba.R@example.com,2010-05-10,REMOTE,Florida
1053,22-8568487,Thaxter,Bart,1985-04-10,female,Training,180191,Thaxter_Ba.R@example.com,2018-04-21,REMOTE,Pensilvania​
1054,40-8184665,Rikki,Bartak,1987-04-09,female,Training,171565,Rikki_Ba.H@example.com,2004-07-03,HYBRID,Texas
1055,20-4424597,Randene,Bartaletti,1982-12-28,female,Accounting,112793,Randene_Ba.R@example.com,2014-09-18,REMOTE,Texas​
1056,14-8929033,Ulrika,Bartaletti,1983-04-06,male,Engineering,140051,Ulrika_Ba.R@example.com,2012-04-06,REMOTE,Wyoming
1057,48-1543451,Giustina,Bartalot,1999-06-18,male,Services,114401,Giustina_Ba.H@example.com,2013-01-29,HYBRID,Texas
1058,77-4164140,Netti,Bartalucci,1968-03-08,female,Business Development,145100,Netti_Ba.H@example.com,2010-04-18,HYBRID,Texas
1059,17-1975978,Harlie,Bartczak,1974-04-18,male,Engineering,128973,Harlie_Ba.H@example.com,2003-09-13,HYBRID,Texas
1060,01-5212721,Winnifred,Bartel,1973-08-15,male,Engineering,182660,Winnifred_Ba.H@example.com,2001-08-11,HYBRID,Texas
1061,42-2361079,Cassy,Bartens,1986-11-21,female,Human Resources,116447,Cassy_Ba.H@example.com,2016-02-11,HYBRID,Texas
1062,85-3140202,Sibyl,Barter,1966-01-31,female,Accounting,140496,Sibyl_Ba.R@example.com,2003-03-02,REMOTE,Hawái​
1063,87-1034194,Norry,Barth,1978-06-11,male,Engineering,147206,Norry_Ba.H@example.com,2008-11-24,HYBRID,Texas
1064,36-9971834,Riane,Barthel,1991-12-19,female,Engineering,82578,Riane_Ba.R@example.com,2014-10-31,REMOTE,Illinois
1065,88-0427081,Adella,Barthod,1983-10-22,male,Engineering,177873,Adella_Ba.R@example.com,2015-01-05,REMOTE,Idaho
1066,19-3559936,Roderigo,Bartholin,1972-06-17,male,Engineering,130102,Roderigo_Ba.R@example.com,2016-08-03,REMOTE,Montana
1067,92-2714589,Lisette,Barthorpe,1984-06-02,male,Services,150534,Lisette_Ba.R@example.com,2001-01-23,REMOTE,Carolina del Norte
1068,22-8294360,Allene,Barthot,1973-04-08,male,Business Development,96359,Allene_Ba.R@example.com,2003-01-12,REMOTE,Texas​
1069,74-2945012,Yettie,Barthrop,1989-02-01,female,Engineering,116922,Yettie_Ba.R@example.com,2013-05-29,REMOTE,California
1070,11-5192584,Puff,Barthropp,1969-02-07,male,Accounting,176487,Puff_Ba.R@example.com,2016-03-04,REMOTE,Georgia
1071,89-7069307,Cori,Barthropp,1969-07-16,female,Services,138855,Cori_Ba.H@example.com,2004-09-10,HYBRID,Texas
1072,10-3081518,Gery,Barti,1984-02-04,female,Sales,77981,Gery_Ba.H@example.com,2004-09-02,HYBRID,Texas
1073,84-5939306,Dede,Bartkiewicz,1982-09-20,male,Accounting,134241,Dede_Ba.H@example.com,2016-11-11,HYBRID,Texas
1074,70-4223721,Cristy,Bartkiewicz,1989-09-27,female,Engineering,166598,Cristy_Ba.H@example.com,2014-07-26,HYBRID,Texas
1075,50-0462469,Fidelity,Bartlomiej,2000-07-30,male,Engineering,109922,Fidelity_Ba.H@example.com,2008-10-08,HYBRID,Texas
1076,19-6292870,April,Bartlomiej,1970-01-20,male,Human Resources,96747,April_Ba.H@example.com,2003-06-27,HYBRID,Texas
1077,88-0435115,Celestine,Bartlomiej,1992-05-18,female,Training,118962,Celestine_Ba.R@example.com,2006-05-17,REMOTE,Carolina del Sur
1078,07-6048146,Aldus,Bartlomiejczyk,2002-06-29,male,Support,122887,Aldus_Ba.R@example.com,2011-09-11,REMOTE,Indiana
1079,33-0832872,Terrel,Bartocci,1985-09-09,female,Services,138361,Terrel_Ba.R@example.com,2004-08-14,REMOTE,Luisiana​
1080,96-5512287,Catarina,Bartol,1971-01-29,female,Engineering,126566,Catarina_Ba.H@example.com,2020-01-15,HYBRID,Texas
1081,90-8956931,Bald,Bartol,1976-06-21,female,Support,149158,Bald_Ba.R@example.com,2005-05-20,REMOTE,Carolina del Norte
1082,68-8062702,Laurette,Bartolacci,1990-06-21,male,Services,105214,Laurette_Ba.H@example.com,2010-06-09,HYBRID,Texas
1083,39-1161878,Antonietta,Bartoletti,1987-03-16,female,Accounting,119666,Antonietta_Ba.R@example.com,2001-08-14,REMOTE,Kansas
1084,66-4774726,Cristian,Bartolini,1970-07-27,male,Human Resources,155496,Cristian_Ba.H@example.com,2006-11-07,HYBRID,Texas
1085,57-7188454,Mella,Bartolini,1979-01-09,male,Sales,123789,Mella_Ba.H@example.com,2010-02-01,HYBRID,Texas
1086,11-3709544,Shem,Bartolomeo,1974-01-24,male,Engineering,126248,Shem_Ba.R@example.com,2011-12-14,REMOTE,Misisipi​
1087,91-0166632,Corabelle,Bartolomeotti,1994-01-27,female,Engineering,111623,Corabelle_Ba.R@example.com,2006-05-27,REMOTE,Vermont
1088,95-8254423,Amalea,Bartolomeu,1972-02-26,female,Engineering,84269,Amalea_Ba.R@example.com,2007-04-29,REMOTE,Nevada
1089,10-4589871,Wells,Bartolomeu,1999-11-25,male,Engineering,93263,Wells_Ba.H@example.com,2009-04-27,HYBRID,Texas
1090,32-3657645,Barnard,Bartolomieu,1992-07-06,male,Human Resources,111174,Barnard_Ba.H@example.com,2005-04-29,HYBRID,Texas
1091,64-1215854,Itch,Barton,1972-01-11,male,Engineering,129391,Itch_Ba.H@example.com,2010-11-17,HYBRID,Texas
1092,64-9075509,Zack,Bartosek,1975-01-10,male,Sales,135633,Zack_Ba.H@example.com,2010-06-30,HYBRID,Texas
1093,87-2354181,Fredra,Bartosek,1992-06-23,male,Services,89530,Fredra_Ba.H@example.com,2013-02-12,HYBRID,Texas
1094,69-6669686,Adeline,Bartosinski,1991-08-14,female,Services,86940,Adeline_Ba.H@example.com,2003-02-22,HYBRID,Texas
1095,85-3668109,Cindi,Bartozzi,1973-07-11,female,Sales,105249,Cindi_Ba.H@example.com,2016-09-29,HYBRID,Texas
1096,28-5400423,Wiley,Bartrum,1999-09-30,male,Marketing,150364,Wiley_Ba.H@example.com,2003-09-22,HYBRID,Texas
1097,26-6264032,Catlaina,Bartusek,1975-07-19,male,Engineering,145351,Catlaina_Ba.H@example.com,2017-01-22,HYBRID,Texas
